ID	Value
htd337	ଡାମନର\N_NNP ଭୂମିକୁ\N_NN ସ୍ପର୍ଶ\N_NN କରୁଥିବା\V_VM_VNF ଆରବ\N_NNP ସାଗର\N_NN ଡାମନକୁ\N_NNP ଅପ୍ରତିମ\N_NN ପ୍ରାକୃତିକ\JJ ସୁନ୍ଦରତା\N_NN ଓ\CC_CCD ସବୁଜିମା\JJ ପ୍ରଦାନ\N_NN କରିଅଛି\V_VM_VF ।\RD_PUNC
htd338	ଡାମନ୍‌ରେ\N_NNP ଦେବୀକା\N_NNP ବେଳାଭୂମି\N_NN ଏବଂ\CC_CCD ଜେମ୍‌ପୋରେ\N_NNP ବେଳାଭୂମି\N_NN ନାମକ\PSP ଦୁଇଟି\QT_QTC ବେଳାଭୂମି\N_NN ରହିଛି\V_VM_VF ।\RD_PUNC
htd339	ଦେବୀକା\N_NNP ବେଳାଭୂମି\N_NN ଡ଼ାମନର\N_NNP ୫\QT_QTC କି.ମି.\N_NN ଉତ୍ତରରେ\N_NNP ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd340	ଦେବୀକା\N_NNP ବେଳାଭୂମି\N_NN ପିଲାମାନଙ୍କ\N_NN ପାଇଁ\PSP ବହୁତ\QT_QTF ଆପର୍ଷଣୀୟ\N_NST ଅଟେ\V_VM_VF କାରଣ\N_NN ଏଠାରେ\DM_DMD ପିଲାମାନଙ୍କ\N_NN ପାଇଁ\PSP ପାର୍କ\N_NN ଓ\CC_CCD ଅନ୍ୟାନ୍ୟ\RP_RPD ସୁବିଧା\N_NN ମଧ୍ୟ\RP_RPD ଉପଲବ୍ଧ\N_NN ହୋଇଥାଏ\V_VM_VF ।\RD_PUNC
htd341	ନାନୀ\N_NNP ଡାମନରେ\N_NNP ଥିବା\V_VM_VNF ଜୈମ୍‌ପୋରେ\N_NNP ବେଳାଭୂମି\N_NN ଡାମନର\N_NNP ପ୍ରସିଦ୍ଧ\JJ ବଣଭୋଜି\N_NN ସ୍ଥଳ\N_NN ମଧ୍ୟ\RP_RPD ଅଟେ\V_VM_VF ।\RD_PUNC
htd342	ଜୈମପୁର\N_NNP ବେଳାଭୂମିର\N_NN ଶାନ୍ତ\JJ ବାତାବରଣ\N_NN ପ୍ରେମୀଯୁଗଳମାନଙ୍କୁ\N_NN ଆକର୍ଷିତ\N_NN କରିଥାଏ\V_VM_VF |\RD_PUNC
htd343	ଜୈମ୍‌ପୋରେ\N_NNP ବେଳାଭୂମିର\N_NN ଶାନ୍ତ\JJ ବାତାବରଣ\N_NN କାରଣରୁ\CC_CCD ଅଧିକାଂଶ\QT_QTF ପ୍ରେମୀଯୁଗଳ\N_NN ଏଠାକୁ\DM_DMD ସ୍ଵଚ୍ଛନ୍ଦତାର\JJ ଅନୁସନ୍ଧାନରେ\N_NN ଆସିଥାନ୍ତି\V_VM_VF ।\RD_PUNC
htd344	ପହଁରିବା\V_VM_VNF ପାଇଁ\PSP ମଧ୍ୟ\RP_RPD ଜୈମ୍‌ପୋରେ\N_NNP ବେଳାଭୂମି\N_NN ବହୁତ\JJ ସୁନ୍ଦର\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF |\RD_PUNC
htd345	କଣ\PR_PRQ ଅଛି\V_VM_VF ଏହି\DM_DMD ଦ୍ଵୀପରେ\N_NN ?\RD_PUNC
htd346	ସେଣ୍ଟ\N_NNP ପର୍ଲ\N_NNP ଚର୍ଚ୍ଚ\N_NNP ,\RD_PUNC ଡିଉ\N_NNP ଫୋର୍ଟ\N_NNP ,\RD_PUNC ପନୀକୋଟା\N_NNP ,\RD_PUNC ଘୋଘଲା\N_NNV ବେଳାଭୂମି\N_NNP ,\RD_PUNC ଚିଲଡ୍ରେନ୍\N_NNP ପାର୍କ\N_NNP ଏବଂ\CC_CCD ସମର\N_NNP ହାଉସ୍‌ଡିଉର\N_NNP ପ୍ରମୁଖ\RP_INTF ପର୍ଯ୍ୟଟନ\N_NST ସ୍ଥଳୀ\N_NST ଅଟେ\V_VM_VF ।\RD_PUNC
htd347	ନଗୋଆ\N_NNP ବେଳାଭୂମି\N_NN ଡିଉର\N_NNP ଅତ୍ୟନ୍ତ\RP_INTF ଆକର୍ଷଣୀୟ\JJ ବେଳାଭୂମି\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd348	ଡିଉରୁ\N_NNP ୨୦\QT_QTC ମିନିଟ\N_NN ଡ୍ରାଇଭ୍‌\N_NN କରି\V_VM_VNF ଆପଣ\PR_PRP ସୁବିଧାରେ\N_NN ନଗୋଆ\N_NNP ବେଳାଭୂମିରେ\N_NN ପହଞ୍ଚି\V_VM_VNF ପାରିବେ\V_VM_VF ।\RD_PUNC
htd349	ଚପଲ\N_NN ଆକାରଭଳି\N_NN ସମାନ\N_NN ହୋଇଥିବା\V_VM_VNF କାରଣରୁ\CC_CCD ୨\QT_QTC କି.ମି.\N_NN ପର୍ଯ୍ୟନ୍ତ\PSP ବ୍ୟାପିଥିବା\V_VM_VNF ନଗୋଆ\N_NNP ଦ୍ଵୀପ\N_NN ଏବେ\CC_CCS ପର୍ଯ୍ୟଟକମାନଙ୍କର\N_NN ପ୍ରଥମ\QT_QTO ପସନ୍ଦ\N_NN ହୋଇପାରିଛି\V_VM_VF ।\RD_PUNC
htd350	ଚକ୍ରତୀର୍ଥ\N_NNP ବେଳାଭୂମି\N_NN ସବୁଜିମାମୟ\JJ ସୌନ୍ଦର୍ଯ୍ୟରେ\N_NN ଭରପୁର\PR_PRC ହୋଇଅଛି\V_VM_VF ।\RD_PUNC
htd351	ଚକ୍ରତୀର୍ଥ\N_NNP ବେଳାଭୂମିର\N_NN ପାଖାପାଖି\JJ ସୁନ୍ଦର\JJ ବଗିଚା\N_NN ଓ\CC_CCD ଖୋଲା\JJ ଷ୍ଟାଡିୟମ\N_NN ରହିଛି\V_VM_VF ,\RD_PUNC ଏହା\DM_DMD ପର୍ଯ୍ୟଟକମାନଙ୍କ\N_NN ପାଇଁ\PSP ପୁରାପୁରି\PR_PRC ଉପଭୋଗର\N_NN ସ୍ଥାନ\PR_PRP ହୋଇପାରିଛି\V_VM_VF ।\RD_PUNC
htd352	କେବେ\PR_PRQ ଯିବା\V_VM_VNF ଡାମନ\N_NNP ଏବଂ\CC_CCD ଡୀୟୁ\N_NNP
htd353	ଏମିତିରେ\CC_CCD ତ\RP_RPD ଡାମନ\N_NNP ଏବଂ\CC_CCD ଡୀୟୁର\N_NNP ଜଳବାୟୁ\N_NN ବର୍ଷସାରା\PR_PRC ପର୍ଯ୍ୟଟକମାନଙ୍କୁ\N_NN ଆକର୍ଷିତ\JJ କରିଥାଏ\V_VM_VF କିନ୍ତୁ\CC_CCD ଏଠାକୁ\DM_DMD ଆସିବାର\V_VM_VNF ଉପଯୁକ୍ତ\N_NN ସମୟ\N_NN ଅକ୍ଟୋବରରୁ\N_NNP ମେ\N_NNP ପର୍ଯ୍ୟନ୍ତ\PSP ଅଟେ\V_VM_VF |\RD_PUNC
htd354	କେମିତି\DM_DMQ ପହଞ୍ଚିବା\V_VM_VNF ଡାମନ\N_NNP ଏବଂ\CC_CCD ଡୀୟୁ\N_NNP
htd355	ଡାମନରେ\N_NNP ୧୯୧\QT_QTC କି.ମି.\N_NN ସଡ଼କପଥ\N_NN ରହିଛି\V_VM_VF ଏବଂ\CC_CCD ଡିଉରେ\N_NNP ୭୮\QT_QTC କି.ମି.\N_NN ପର୍ଯ୍ୟନ୍ତ\PSP ଦୀର୍ଘ\JJ ସଡକପଥ\N_NN ରହିଛି\V_VM_VF ।\RD_PUNC
htd356	ଡାମନ\N_NNP ପଶ୍ଚିମ\N_NNP ରେଲ୍‌ଓ୍ୱେ\N_NN ଦିଲ୍ଲୀ-ମୁମ୍ବାଇ\N_NNP ମାର୍ଗରେ\N_NN ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd357	ଡାମନର\N_NNP ପାଖାପାଖି\JJ ରେଲ୍‌ଓ୍ୱେ\N_NN ଷ୍ଟେସନ\N_NN ଗୁଜୁରାଟର\N_NNP ‘ବାପି’\N_NNP ଅଟେ\V_VM_VF ।\RD_PUNC
htd358	ଡିଉ\N_NNP ମିଟର\N_NN ଗେଜ୍‍\N_NN ରେଲ୍‌ଓ୍ୱେ\N_NN ଲାଇନ\N_NN ସହିତ\PSP ସଂପୃକ୍ତ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd359	ଡିଉର\N_NNP ପାଖାପାଖି\V_VM_VNF ରେଲ୍‌ଓ୍ୱେ\N_NN ଷ୍ଟେସନ\N_NN ‘ଦିଲଓ୍ୱାଡା’\CC_CCS_UT ଅଟେ\V_VM_VF ।\RD_PUNC
htd360	ଡାମନ\N_NNP ଏବଂ\CC_CCD ଡିଉ\N_NNP ଦୁଇଟି\QT_QTC ସ୍ଥାନ\N_NN ବିମାନ\N_NN ବନ୍ଦର\N_NN ସହିତ\PSP ସଂପୃକ୍ତ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd361	ଡିଉରୁ\N_NNP ମୁମ୍ବାଇ\N_NNP ପାଇଁ\PSP ପ୍ରତିଦିନ\N_NN ଅନେକ\QT_QTF ଉଡାଜାହାଜ\N_NN ଯାତ୍ରାକରିଥାନ୍ତି\V_VM_VF |\RD_PUNC
htd362	ରାଜସ୍ଥାନ\N_NNP ହେଉଛି\V_VM_VNF ମନ୍ଦିର\N_NN ନିର୍ମାଣ\N_NNV ଗତିବିଧିର\N_NN ପ୍ରମୁଖ\JJ କେନ୍ଦ୍ରସ୍ଥଳୀ\N_NN ।\RD_PUNC
htd363	ମେବାର\N_NNP ଉଦୟପୁର\N_NNP ଅଞ୍ଚଳରେ\N_NN ମନ୍ଦିର\N_NN ନିର୍ମାଣ\N_NNV ଗତିବିଧିଗୁଡିକ\N_NN
htd364	ଉତ୍ତର\JJ ଗୁପ୍ତଯୁଗରେ\N_NNP ମେବାର\N_NNP ଅଞ୍ଚଳରେ\N_NN ବିଷ୍ଣୁ\N_NNP ଏବଂ\CC_CCD ଶିବଙ୍କ\N_NNP ଅପେକ୍ଷା\CC_CCD ଶକ୍ତିପୂଜା\N_NN ଅଧିକ\QT_QTF ମାତ୍ରାରେ\QT_QTF ପ୍ରଚଳିତ\N_NNV ଥିଲା\V_VM_VF |\RD_PUNC
htd365	ଜଗତ\N_NNP ଏବଂ\CC_CCD ଉନବାସ\N_NNP ପରି\PSP ସ୍ଥାନରେ\N_NN ତିଆରି\N_NNV ମନ୍ଦିର\N_NN ଶାକ୍ତ\JJ ସଂପ୍ରଦାୟର\N_NN ଲୋକପ୍ରିୟତାର\N_NN ସଶକ୍ତ\N_NN ଉଦାହରଣ\RP_RPD ଅଟେ\V_VM_VF |\RD_PUNC
htd366	ଜଗତ\N_NNP ଏବଂ\CC_CCD ଉନବାସ\N_NNP ମନ୍ଦିରରେ\N_NN ଦୂର୍ଗାଙ୍କର\N_NNP ମହିଷାମର୍ଦ୍ଦିନୀ\N_NN ରୂପକୁ\N_NN ମହିମାନ୍ୱିତ\JJ କରାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd367	ବୈଷ୍ଣବ\N_NNP ସଂପ୍ରଦାୟର\N_NN ଲୋକମାନେ\N_NN ବିଷ୍ଣୁଙ୍କର\N_NNP ଲକ୍ଷ୍ମୀନାରାୟଣ\N_NNP ଏବଂ\CC_CCD ବରାହ\N_NNP ବିଗ୍ରହ\N_NN ପୂଜା\N_NN ବିଶେଷ\RP_INTF ରୂପରେ\N_NN କରିଥାଆନ୍ତି\V_VM_VF ।\RD_PUNC
htd368	ମେବାର\N_NNP ଉଦୟପୁର\N_NNP ଅଞ୍ଚଳରେ\N_NN ଶିବ\N_NNP ଏବଂ\CC_CCD ସୂର୍ଯ୍ୟ\N_NNP ଦେବତାଙ୍କ\N_NN ପାଇଁ\PSP ଉଦ୍ଧିଷ୍ଟ\N_NN ମନ୍ଦିର\N_NN ବହୁତ\QT_QTF କମ୍‌\QT_QTF ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd369	ମେବାର\N_NNP ଅଞ୍ଚଳ\N_NN ମନ୍ଦିର\N_NN ନିର୍ମାଣ\N_NN କୌଶଳ\N_NN ପାଇଁ\PSP ପ୍ରସିଦ୍ଧ\N_NN କ୍ଷେତ୍ର\N_NN ମଧ୍ୟରେ\PR_PRC ପରିଗଣନା\N_NNV କରାଯାଉଛି\V_VM_VF ।\RD_PUNC
htd370	ମେବାର୍‌ରେ\N_NNP ସବୁଠାରୁ\RP_INTF ପ୍ରାଚୀନ\JJ ବୈଷ୍ଣବ\N_NNP ଏବଂ\CC_CCD ସୌର\N_NNP ମନ୍ଦିରଗୁଡିକର\N_NN ନିର୍ମାଣ\N_NN ଚିତୋର୍‌ଗଡରେ\N_NNP ହୋଇଥିଲା\V_VM_VF ।\RD_PUNC
htd371	ଦୁର୍ଗର\N_NN ରାଜନୈତିକ\JJ ଏବଂ\CC_CCD ଧାର୍ମିକ\JJ ଇତିହାସ\N_NN ତଥା\CC_CCD ଭୌଗୋଳିକ\JJ ପରିବେଶ\N_NN ମନ୍ଦିରର\N_NN ନିର୍ମାଣ\N_NNV ଏବଂ\CC_CCD ଜୀର୍ଣ୍ଣୋଦ୍ଵାରକୁ\N_NN ପ୍ରଭାବିତ\JJ କରିଥାଏ\V_VM_VF ।\RD_PUNC
htd372	ଅଭିଲେଖ\N_NN ଏବଂ\CC_CCD ପ୍ରତ୍ନତାତ୍ୱିକ\N_NN ପ୍ରମାଣ\N_NN ଦ୍ଵାରା\PSP ଏହା\DM_DMD ଜଣାଯାଇଥାଏ\V_VM_VF ଯେ\CC_CCD ଖ୍ରୀଷ୍ଯପୂର୍ବ\N_NN ଦ୍ୱିତୀୟ\QT_QTO ଶତାଦ୍ଦୀରୁ\QT_QTC ସପ୍ତମ\QT_QTO ଶତାଦ୍ଦୀ\QT_QTO ପର୍ଯ୍ୟନ୍ତ\PSP ଏହି\DM_DMD କ୍ଷେତ୍ରରେ\N_NN ବୈଷ୍ଣବ\N_NNP ଧର୍ମ\N_NN ଲୋକପ୍ରିୟ\N_NN ଥିଲା\V_VM_VF |\RD_PUNC
htd373	ଏହା\DM_DMD ବ୍ୟତୀତ\CC_CCD ମେବାର୍‌ର\N_NNP ଶୈବ\N_NNP ,\RD_PUNC ଶାକ୍ତ\N_NNP ,\RD_PUNC ସୌର\N_NNP ,\RD_PUNC ବୌଦ୍ଧ\N_NNP ଓ\CC_CCD ଜୈନ\N_NNP ଧର୍ମ\N_NN ସହିତ\PSP ସଂବଧ\N_NN ଥିବା\V_VM_VNF ଅନେକ\QT_QTF ପ୍ରାଚୀନ\JJ ତୀର୍ଥସ୍ଥଳୀର\N_NN ପ୍ରମାଣ\N_NN ମିଳିଥାଏ\V_VM_VF ।\RD_PUNC
htd374	ସପ୍ତମ-ଅଷ୍ଟମ\QT_QTO ଶତାବ୍ଦୀରେ\QT_QTO ମିଳିଥିବା\V_VM_VNF କିଛି\QT_QTF ଦାନ\JJ ସ୍ତୁପ\N_NN ,\RD_PUNC ଯାହାର\PR_PRL ଆକାର\N_NN ବର୍ଗାକାର\JJ ଅଟେ\V_VM_VF ,\RD_PUNC ଏହାର\DM_DMD ଚାରି\QT_QTC ପାଖରେ\N_NN ଥିବା\V_VM_VNF କକ୍ଷରେ\N_NN ଧ୍ୟାନସ୍ଥମୁଦ୍ରାରେ\N_NN ବସିଥିବା\V_VM_VNF ବୁଦ୍ଧଙ୍କର\N_NNP ପ୍ରତିମାଗୁଡିକ\N_NN ଅଙ୍କିତ\N_NNV ହୋଇଛି\V_VM_VF |\RD_PUNC
htd375	ଏହା\DM_DMD ବ୍ୟତୀତ\CC_CCD ମଧ୍ୟ\RP_RPD ସପ୍ତମ\QT_QTO ଶତାବ୍ଦୀର\N_NN କିଛି\QT_QTF ମନ୍ଦିର\N_NN ଦେଖିବାକୁ\V_VM_VINF ମିଳିଥାଏ\V_VM_VF |\RD_PUNC
htd376	ସପ୍ତମରୁ\QT_QTO ପଞ୍ଚଦଶ\QT_QTO ଶତାବ୍ଦୀ\QT_QTO ଶେଷରେ\PSP ଚିତ୍ତୋର\N_NNP ନିରନ୍ତର\N_NN ମନ୍ଦିର\N_NN ଏବଂ\CC_CCD ଅନ୍ୟାନ୍ୟ\RP_RPD ବାସ୍ତୁ\N_NNP ନିର୍ମାଣ\N_NN ଜୀର୍ଣ୍ଣୋଦ୍ଵାର\N_NN ଆଦି\RP_RPD ଗତିବିଧିର\N_NN ପ୍ରମୁଖ\RP_INTF କେନ୍ଦ୍ରସ୍ଥଳୀ\N_NN ଥିଲା\V_VM_VF ।\RD_PUNC
htd377	ଏହି\DM_DMD ଅବଧି\N_NST ମଧ୍ୟରେ\PR_PRC ମହାରାଣା\N_NNP କୂମ୍ଭଙ୍କର\N_NNP ରାଜ୍ୟ\N_NN କାଳ\N_NN (୧୪୩୩-୧୪୬୬\QT_QTC ମସିହା)\N_NN ଏହି\DM_DMD ଗତିବିଧି\N_NN ଗୁଡିକ\PSP ପାଇଁ\PSP ବିଶେଷ\RP_INTF ଉଲ୍ଲେଖନୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd378	ଭବନ-ନିର୍ମାଣ\N_NN ପାଇଁ\PSP ଉପଯୋଗରେ\N_NN ଆସୁଥିବା\V_VM_VNF ସାମଗ୍ରୀ\N_NN ନଗରରୁ\N_NN ଅଣାଯାଉଥିଲା\V_VM_VF |\RD_PUNC
htd379	ଉପଲବ୍ଧ\N_NN ପାଷାଣର\N_NN ଅାଧିକ୍ୟ\QT_QTF ମଧ୍ୟ\RP_RPD ମେବାର୍‌\N_NNP ଅଞ୍ଚଳର\N_NN ବାସ୍ତୁ-ନିର୍ମାଣକୁ\V_VM_VINF ପ୍ରଭାବିତ\JJ କରିଥିଲା\V_VM_VF |\RD_PUNC
htd380	ମେବାର୍‌ର\N_NNP କିଛି\QT_QTF ପ୍ରମୁଖ\JJ ମନ୍ଦିରର\N_NN ଚର୍ଚ୍ଚା\N_NN ଏହି\DM_DMD ପ୍ରକାର\RP_RPD କରାଯାଉ\V_VM_VNF ଅଛି\V_VM_VF ।\RD_PUNC
htd381	କାଳିକା\N_NNP ମାତା\N_NNP ମନ୍ଦିର\N_NN ମୂଳତଃ\RP_INJ ଗୋଟିଏ\RP_CL ସୂର୍ଯ୍ୟ\N_NNP ମନ୍ଦିର\N_NN ଥିଲା\V_VM_VF |\RD_PUNC
htd382	ଅଭିଲେଖା\N_NN ପ୍ରମାଣକୁ\N_NN ଅଧାରକରି\V_VM_VNF କାଳିକା\N_NNP ମାତା\N_NNP ମନ୍ଦିରର\N_NN ସମୟକୁ\N_NN ଅଷ୍ଟମ\QT_QTO ଶତାବ୍ଦୀର\N_NN ପ୍ରାରମ୍ଭିକ\N_NN କାଳ\N_NN ବୋଲି\CC_CCD ନିର୍ଣ୍ଣିତ\JJ କରାଯାଇପାରିବ\V_VM_VF ।\RD_PUNC
htd383	କାଳିକା\N_NNP ମାତା\N_NNP ମନ୍ଦିରର\N_NN ସମୟାନ୍ତରରେ\N_NN ଜୀର୍ଣ୍ଣୋଦ୍ଵାର\N_NN କରାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd384	କାଳିକା\N_NNP ମାତା\N_NNP ମନ୍ଦିରରେ\N_NN ପଞ୍ଚରଥ\N_NNP ଗର୍ଭଗୃହ\N_NN ,\RD_PUNC ମଣ୍ତପ\N_NN ,\RD_PUNC ଆଭ୍ୟନ୍ତରୀୟ\JJ ,\RD_PUNC ପ୍ରଦକ୍ଷିଣା\N_NN ପଥ\N_NN ଏବଂ\CC_CCD ଦ୍ଵାର-ମଣ୍ତପ\N_NN ନିର୍ମିତ\N_NNV ହୋଇଅଛି\V_VM_VF |\RD_PUNC
htd385	ଗର୍ଭଗୃହର\N_NN ବାହ୍ୟରେ\N_NN ଥିବା\V_VM_VNF ତିନି\QT_QTC ପ୍ରମୁଖ\JJ କକ୍ଷ\N_NN ମଧ୍ୟରୁ\PR_PRC ଦୁଇଟିରେ\QT_QTC ରଥାରୂଢ଼\N_NNV ସୂର୍ଯ୍ୟଦେବଙ୍କ\N_NNP ପ୍ରତିମାଗୁଡିକ\N_NN ପ୍ରତିଷ୍ଠା\N_NNV କରାଯାଇ\V_VM_VNF ଅଛି\V_VM_VF ,\RD_PUNC ଯେତେବେଳେ\CC_CCS କି\RP_RPD ଗୌଣ\JJ କକ୍ଷରେ\N_NN ଚନ୍ଦ୍ର\N_NNP ତଥା\CC_CCD ଅନ୍ୟ\RP_RPD ଦୀଗପାଳମାନଙ୍କର\N_NN ପ୍ରତିମା\N_NN ଉତ୍କୀର୍ଣ୍ଣ\N_NNV କରାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd386	ଗର୍ଭଗୃହର\N_NN ପ୍ରବେଶ\N_NN ଦ୍ଵାରର\N_NN କାଠଫଳକ\N_NN ଉପରେ\N_NST ଅଳଙ୍କରଣ\N_NNV ବିଶେଷ\JJ ରୂପରେ\N_NN ଉଲ୍ଲେଖନୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd387	ଚଉକାଠ\N_NN ଉପରେ\N_NST ଦୁଇ\QT_QTC ପାର୍ଶ୍ୱରେ\N_NST ଗଙ୍ଗା\N_NNP ଏବଂ\CC_CCD ଯମୁନା\N_NNP ନଦୀ\N_NN ମାତାଙ୍କୁ\N_NN ନିଜର\PR_PRF ବାହନ\N_NN ଉପରେ\N_NST ଆରୁଢ\N_NN କରାଇ\V_VM_VNF ଅଙ୍କନ\N_NN କରାଯାଇଅଛି\V_VM_VF ।\RD_PUNC
htd388	ମନ୍ଦିରରେ\N_NN ଅଙ୍କିତ\N_NNV କୂର୍ମାବତାର\N_NNP ,\RD_PUNC ଉମା-ମାହେଶ୍ଵର\N_NNP ତଥା\CC_CCD ଲକୁଳିଶ\N_NNP ମୂର୍ତ୍ତିଗୁଡ଼ିକ\N_NN ବିଜ୍ଞାନର\N_NN ପ୍ରାରମ୍ଭିକ\N_NN ଅବସ୍ଥାକୁ\N_NN ଇଂଗିତ\N_NNV କରୁଅଛି\V_VM_VF |\RD_PUNC
htd389	ମନ୍ଦିରରେ\N_NN ଅଙ୍କିତ\N_NNV କୂର୍ମାବତାର\N_NNP ,\RD_PUNC ଉମା-ମାହେଶ୍ଵର\N_NNP ତଥା\CC_CCD ଲକୁଳିଶ\N_NNP ମୂର୍ତ୍ତୀଗୁପ୍ରତିମାଗୁଡ଼ିକ\N_NN ପରେ\PSP ପୌଢ଼ତ୍ୱ\N_NN ପ୍ରାପ୍ତ\N_NNV କରିଥାଏ|\N_NN
htd390	ମନ୍ଦିରର\N_NNP ଶିଖର\N_NN ପୂର୍ଣ୍ଣତଃ:\RP_INJ ନୂତନ\JJ ରଚନା\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd391	ଅଷ୍ଟମ\QT_QTO ଶତାବ୍ଦୀର\N_NN ଶିଖରଶୈଳୀ\N_NN ସ୍ଥାନରେ\N_NN ଗୁମ୍ବଦାକାର\JJ ନୂଆ\JJ ଶିଖର\N_NN ତିଆରି\N_NNV କରାଯାଇଛି\V_VM_VF |\RD_PUNC
htd392	ମଣ୍ତପର\N_NN ଆଭ୍ୟନ୍ତରୀଣ\JJ ଭିତ୍ତିରେ\N_NN ଲାଗିଥିବା\V_VM_VNF ଦୁଇଟି\RP_CL ଅର୍ଦ୍ଧଚିତ୍ର\JJ ତଥା\CC_CCD ଏକ\QT_QTC ଲକୁଳିଶ\N_NNP ପ୍ରତିମା\N_NN ପଛରେ\N_NST ଲଗାଯାଇଥିବା\V_VM_VNF ଭଳି\N_NN ଜଣାପଡେ\V_VM_VF ।\RD_PUNC
htd393	ବସ୍ତୁତଃ:\RP_INJ ଏହି\DM_DMD ଶିଳାଲେଖର\N_NN ମୂଳ\JJ ସ୍ଥାନ\N_NN ମନ୍ଦିରର\N_NN ଚଉତରାରେ\N_NN ରହିଅଛି\V_VM_VF |\RD_PUNC
htd394	ଅର୍ଦ୍ଧଚିତ୍ରପଟ୍ଟର\N_NN ବିଷୟବସ୍ତୁ\N_NN ନୃତ୍ୟ\N_NN ,\RD_PUNC ସଂଗୀତ\N_NN ଏବଂ\CC_CCD ପାନ\N_NN ଗୋଷ୍ଠୀ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd395	ମୁଳତଃ:\RP_INJ ମନ୍ଦିର\N_NN ଗୋଟିଏ\RP_CL ବିଶାଳ\JJ ଚଉତରା\N_NN ଉପରେ\N_NST ତିଆରି\N_NNV ହୋଇଥିଲା\V_VM_VF ।\RD_PUNC
htd396	ମନ୍ଦିରର\N_NN ବିଶାଳ\JJ ଚଉତରାର\N_NN କିଛି\JJ ଅଂଶ\N_NN ଗଢିବାକୁ\V_VM_VINF ଏବେ\DM_DMD ମଧ୍ୟ\RP_RPD ବାକିଅଛି\V_VM_VF ।\RD_PUNC
htd397	ଗର୍ଭଗୃହର\N_NN ପ୍ରଦକ୍ଷିଣପଥରେ\N_NN ସୂର୍ଯ୍ୟାଲୋକ\N_NN ଏବଂ\CC_CCD ବାୟୁ\N_NN ଚଳାଚଳ\N_NNV ପାଇଁ\PSP ଦୁଇଟି\RP_CL ଭଦ୍ରାବଲୋକନ\N_NN ଚାରୋଟି\RP_CL ସ୍ତମ୍ଭରେ\N_NN ତିଆରି\N_NNV କରାଯାଇଛି\V_VM_VF ।\RD_PUNC
htd398	କୁମ୍ଭସ୍ଵାମୀ\N_NNP କିମ୍ବା\CC_CCD କୁମ୍ଭଶ୍ୟାମ\N_NNP ମନ୍ଦିର\N_NN ମୂଖ୍ୟତଃ\RP_INJ ବୈଷ୍ଣବ\N_NNP ମନ୍ଦିର\N_NN ଥିଲା\V_VM_VF ।\RD_PUNC
htd399	କୀର୍ତ୍ତିସ୍ତମ୍ଭ\N_NNP ପ୍ରଶସ୍ଥି\N_NN ଅନୁଯାୟୀ\N_NN ,\RD_PUNC କୁମ୍ଭସ୍ଵାମୀ\N_NNP କିମ୍ବା\CC_CCD କୂମ୍ଭଶ୍ୟାମ\N_NNP ମନ୍ଦିରର\N_NN ଜୀର୍ଣ୍ଣଦ୍ଵାର\N_NN ନୃପତି\N_NN କୁମ୍ଭକର୍ଣ୍ଣ(ମହାରାଣା\N_NNP କୁମ୍ଭ)ଙ୍କ\N_NNP ଦ୍ଵାରା\PSP କରାଯାଇଥିଲା\V_VM_VNF |\RD_PUNC
htd400	ମହାରାଣା\N_NNP କୁମ୍ଭଙ୍କ\N_NNP ଦ୍ଵାରା\PSP ଜୀର୍ଣ୍ଣଦ୍ଵାର\JJ କରାଯିବା\N_NNV କାରଣରୁ\CC_CCD ଏହାକୁ\DM_DMD କୁମ୍ଭସ୍ଵାମୀ\N_NNP ଏବଂ\CC_CCD କୁମ୍ଭଶ୍ୟାମ\N_NNP ପରି\PSP ନାମରେ\N_NN ଜଣାଯିବାକୁ\N_NNV ଲାଗିଲା\V_VM_VNF ।\RD_PUNC
htd401	ଏହି\DM_DMD ମନ୍ଦିର\N_NN କାଳିକା\N_NNP ମାତା\N_NN ମନ୍ଦିରର\N_NN ହିଁ\RP_RPD ସମସାମୟିକ\N_NN ଅଟେ\V_VM_VF ଏବଂ\CC_CCD ଏହାର\DM_DMD ବାସ୍ତୁ\N_NN ଯୋଜନା\N_NN ତଥା\CC_CCD ଶୈଳୀ\N_NN ମଧ୍ୟ\RP_RPD ଏହା\DM_DMD ସହିତ\PSP ମିଶିଯାଉଥିବା\V_VM_VNF ଦେଖିବାକୁ\V_VM_VINF ମିଳେ\V_VM_VF ।\RD_PUNC
